sale_no,Address,CouncilArea,YearBuilt,BuildingArea,Car,Price,Date,Method,SellerG
9821,33 Jacqueline Rd,Banyule,,,2.0,690000.0,24/06/2017,PI,Nelson
9822,13 Elizabeth St,Monash,,,1.0,1325000.0,24/06/2017,S,Buxton
9823,20 Pearce St,Whitehorse,,,0.0,1052000.0,24/06/2017,S,Buxton
9824,19/995 Burke Rd,Boroondara,,,1.0,555000.0,24/06/2017,S,Jellis
9825,3/900 Burke Rd,Boroondara,,,2.0,1381000.0,24/06/2017,S,Jellis
9826,254 Elgin St,Melbourne,1910.0,80.0,0.0,1000000.0,24/06/2017,PI,Jellis
9827,2/42 Grattan Pl,Melbourne,,,1.0,720000.0,24/06/2017,VB,Nelson
9828,454 Canning St,Yarra,,,0.0,1717500.0,24/06/2017,S,Nelson
9829,570 Canning St,Yarra,,,1.0,2400000.0,24/06/2017,SP,Woodards
9830,771 Rathdowne St,Yarra,,,1.0,1950000.0,24/06/2017,S,Nelson
9831,31A Gnarwyn Rd,Glen Eira,,,1.0,817500.0,24/06/2017,S,C21
9832,9 Hounslow Grn,Melton,2006.0,490.0,4.0,1150000.0,24/06/2017,SP,RW
9833,3/13 Graham Rd,Kingston,,,1.0,590000.0,24/06/2017,S,Mitchell
9834,7 Wilks St,Glen Eira,,,2.0,1520000.0,24/06/2017,PI,Marshall
9835,25 Gardenvale Rd,Glen Eira,1925.0,185.0,2.0,1700000.0,24/06/2017,VB,Gary
9836,485 Hawthorn Rd,Glen Eira,,,3.0,960000.0,24/06/2017,S,RT
9837,17 Amaroo Dr,Kingston,1985.0,202.0,2.0,732000.0,24/06/2017,S,Buxton
9838,4 Allnutt Ct,Kingston,1970.0,121.0,1.0,800000.0,24/06/2017,SP,Buxton
9839,17 Barclay Dr,Kingston,1965.0,135.0,2.0,877000.0,24/06/2017,S,Ray
9840,31 Eden St,Kingston,1960.0,,4.0,1255000.0,24/06/2017,S,Buxton
9841,44 Eunice Dr,Kingston,1965.0,120.0,2.0,900000.0,24/06/2017,S,Barry
9842,14 Tuck St,Kingston,,,2.0,1199000.0,24/06/2017,S,C21
9843,61 Weatherall Rd,Bayside,,,3.0,1500000.0,24/06/2017,S,Buxton
9844,1/10 Morton St,Monash,2000.0,103.0,1.0,780000.0,24/06/2017,SP,Buxton
9845,10 Jersey St,Moreland,,,2.0,862500.0,24/06/2017,S,Raine
9846,17 Quarry Cct,Moreland,2002.0,255.0,2.0,1020000.0,24/06/2017,PI,Ray
9847,34 Soudan St,Moreland,1930.0,97.0,1.0,996000.0,24/06/2017,S,Nelson
9848,147 Easey St,Yarra,1900.0,88.0,0.0,1095000.0,24/06/2017,SP,Nelson
9849,17 Chinnock Ct,Hume,,199.73,2.0,680000.0,24/06/2017,PI,YPA
9850,27 Kensley Cct,Hume,2009.0,166.0,2.0,492000.0,24/06/2017,S,Ray
9851,7 Perisher Dr,Hume,2008.0,165.0,2.0,425000.0,24/06/2017,S,Ray
9852,62 Croydon Rd,Maroondah,,,2.0,985500.0,24/06/2017,S,McGrath
9853,22 Hull Rd,Maroondah,,,2.0,720000.0,24/06/2017,VB,McGrath
9854,30 Hull Rd,Maroondah,1970.0,170.0,2.0,860000.0,24/06/2017,VB,McGrath
9855,17 Hampden St,Hume,,,2.0,408500.0,24/06/2017,S,Raine
9856,50 Kaniva St,Hume,,,1.0,310000.0,24/06/2017,S,Raine
9857,4 Bess Ct,Greater Dandenong,,,4.0,620000.0,24/06/2017,PI,McLennan
9858,32 Kynoch St,Brimbank,,,2.0,650000.0,24/06/2017,S,YPA
9859,43 Poole St,Brimbank,,,2.0,716000.0,24/06/2017,S,Bells
9860,1 Quinn St,Brimbank,1990.0,,2.0,645000.0,24/06/2017,S,FN
9861,1 Chadree Ct,Kingston,,,2.0,840000.0,24/06/2017,S,Buxton
9862,13 Dorrington Ct,Kingston,1980.0,189.0,1.0,801000.0,24/06/2017,SP,Ray
9863,22 Shannon Ct,Kingston,1975.0,153.0,2.0,955000.0,24/06/2017,S,Ray
9864,28 Greendale Rd,Manningham,,,2.0,1255000.0,24/06/2017,SA,Ray
9865,7 Octantis St,Manningham,,,2.0,1369000.0,24/06/2017,S,Philip
9866,40 Astelot Dr,Manningham,,,2.0,902000.0,24/06/2017,S,Hoskins
9867,24/108 George St,Melbourne,,,1.0,885000.0,24/06/2017,S,Woodards
9868,42 Parry Rd,Nillumbik,1985.0,122.0,2.0,967500.0,24/06/2017,S,Morrison
9869,216 Progress Rd,Nillumbik,1980.0,206.0,2.0,890000.0,24/06/2017,PI,Buckingham
9870,105 Mitford St,Port Phillip,2010.0,185.0,2.0,1800000.0,24/06/2017,VB,Gary
9871,22 Lyon St,Moonee Valley,1937.0,,2.0,1200000.0,24/06/2017,S,Nelson
9872,106/1020 Mt Alexander Rd,Moonee Valley,2013.0,,2.0,720000.0,24/06/2017,PI,Weda
9873,11/139 Napier St,Moonee Valley,1965.0,67.0,1.0,410000.0,24/06/2017,VB,McDonald
9874,116 Ogilvie St,Moonee Valley,2002.0,146.0,1.0,930000.0,24/06/2017,S,Brad
9875,3/222 Pascoe Vale Rd,Moonee Valley,,,1.0,600000.0,24/06/2017,S,Barry
9876,10 Beryl St,Moonee Valley,,,2.0,1390000.0,24/06/2017,S,Nelson
9877,8 Baird St,Moreland,,30.0,2.0,761000.0,24/06/2017,S,Ray
9878,16 Wurruk St,Moreland,1960.0,94.0,4.0,650000.0,24/06/2017,VB,Stockdale
9879,7/43 Argyle St,Yarra,2007.0,65.0,1.0,700000.0,24/06/2017,VB,Nelson
9880,59 Batman St,Yarra,,,0.0,1275000.0,24/06/2017,SP,Nelson
9881,99 Newry St,Yarra,,,1.0,1680000.0,24/06/2017,S,Nelson
9882,139 Victoria St,Moonee Valley,1928.0,,1.0,1340000.0,24/06/2017,SP,Nelson
9883,309 Springvale Rd,Whitehorse,1960.0,,2.0,800000.0,24/06/2017,VB,Noel
9884,5 Almora Cl,Frankston,,,2.0,545000.0,24/06/2017,S,O'Brien
9885,14 Berringa St,Frankston,1960.0,118.54,2.0,570000.0,24/06/2017,S,U
9886,22 Bradshaw St,Frankston,,,1.0,715000.0,24/06/2017,S,Eview
9887,160 Overport Rd,Frankston,,,3.0,860000.0,24/06/2017,S,O'Brien
9888,10 Ballard Cl,Hume,,,2.0,653000.0,24/06/2017,SP,Barry
9889,20 Britten St,Boroondara,,,3.0,2862000.0,24/06/2017,S,Jellis
9890,8 Cloverdale Rd,Boroondara,,,2.0,2180000.0,24/06/2017,SP,hockingstuart
9891,1/64 Glen Iris Rd,Boroondara,,20.0,2.0,1610000.0,24/06/2017,S,Fletchers
9892,1 Hillcrest Rd,Boroondara,,,2.0,2450000.0,24/06/2017,S,Marshall
9893,1610 Malvern Rd,Stonnington,,,2.0,2250000.0,24/06/2017,VB,Jellis
9894,44 Lytton St,Moreland,,,2.0,1100000.0,24/06/2017,SP,Alexkarbon
9895,1/8 York St,Moreland,2003.0,96.0,2.0,512000.0,24/06/2017,S,Stockdale
9896,10 Wonga Pl,Moreland,,,2.0,820000.0,24/06/2017,VB,Nelson
9897,4 Alexandra St,Banyule,1960.0,,3.0,1050000.0,24/06/2017,VB,Morrison
9898,67 Alexandra St,Banyule,,,2.0,1326000.0,24/06/2017,S,Nelson
9899,15 Carnon St,Banyule,1954.0,132.0,2.0,895000.0,24/06/2017,S,Morrison
9900,17 Nokuna Ct,Nillumbik,,,2.0,730000.0,24/06/2017,S,Morrison
9901,3 Perrumba St,Banyule,1980.0,290.0,2.0,880000.0,24/06/2017,VB,Barry
9902,22 Yangoora Pl,Banyule,1980.0,190.0,2.0,925000.0,24/06/2017,SP,Nelson
9903,13 Ambleside Rd,Hume,,,2.0,770000.0,24/06/2017,PI,YPA
9904,5 Barmah Gra,Hume,2011.0,230.0,2.0,715000.0,24/06/2017,S,YPA
9905,21 Destination Dr,Hume,2014.0,298.21,2.0,840500.0,24/06/2017,S,YPA
9906,29 Piccadilly Ct,Hume,,,3.0,810000.0,24/06/2017,SP,Jason
9907,16 Carolyn St,Bayside,1950.0,,3.0,1600000.0,24/06/2017,S,Charlton
9908,1 Grout St,Unavailable,,,2.0,1325000.0,24/06/2017,VB,RT
9909,2C Kerferd St,Bayside,,,2.0,3150000.0,24/06/2017,S,Marshall
9910,13 Mills St,Bayside,1992.0,100.0,1.0,1285000.0,24/06/2017,S,Hodges
9911,2/17 Small St,Bayside,2007.0,81.0,0.0,685000.0,24/06/2017,SP,Buxton
9912,1/121 Thomas St,Bayside,1967.0,,1.0,878000.0,24/06/2017,S,Marshall
9913,1/2 Flowerdale Rd,Bayside,1994.0,113.0,2.0,957000.0,24/06/2017,S,Buxton
9914,5/350 Auburn Rd,Boroondara,2000.0,,2.0,1236000.0,24/06/2017,S,Marshall
9915,18 Belgrave St,Boroondara,,,0.0,1750000.0,24/06/2017,PI,Jellis
9916,8 Kinkora Rd,Boroondara,1970.0,,3.0,2010000.0,24/06/2017,PI,Marshall
9917,8 Leslie St,Boroondara,1890.0,188.0,1.0,2370000.0,24/06/2017,S,Jellis
9918,1/30 Lisson Gr,Boroondara,,,0.0,1480000.0,24/06/2017,S,Marshall
9919,9 Manchester St,Boroondara,1910.0,97.0,1.0,1682000.0,24/06/2017,S,Jellis
9920,2/60 Darebin St,Banyule,,,2.0,915000.0,24/06/2017,S,Miles
9921,3/186 Hawdon St,Banyule,2000.0,,2.0,781000.0,24/06/2017,S,Miles
9922,129 Outhwaite Rd,Banyule,,,3.0,875000.0,24/06/2017,SP,Haughton
9923,4 Major St,Bayside,,,2.0,1300000.0,24/06/2017,VB,Buxton
9924,3 Seaton Rd,Bayside,,,1.0,1430000.0,24/06/2017,S,Buxton
9925,20 Cuthbert Dr,Melton,2002.0,193.0,2.0,660000.0,24/06/2017,S,Barry
9926,54 Timele Dr,Melton,,,1.0,480000.0,24/06/2017,PI,Barry
9927,11 Athelstane Gr,Banyule,,,2.0,2380000.0,24/06/2017,S,Jellis
9928,83 Oriel Rd,Banyule,,,2.0,1035000.0,24/06/2017,S,Miles
9929,2/123 Waterdale Rd,Banyule,1997.0,120.0,1.0,975000.0,24/06/2017,SP,Nelson
9930,50 Emu Pde,Hume,,,1.0,556000.0,24/06/2017,S,YPA
9931,25 Skyline Dr,Brimbank,,,2.0,875000.0,24/06/2017,SP,Brad
9932,7 Antwerp Dr,Brimbank,1982.0,164.0,2.0,670000.0,24/06/2017,S,Prof.
9933,1/37 Thornhill Dr,Brimbank,1990.0,,1.0,575000.0,24/06/2017,SP,Brad
9934,91A Bayswater Rd,Melbourne,,,2.0,1250000.0,24/06/2017,S,Nelson
9935,310/71 Henry St,Melbourne,,,1.0,395000.0,24/06/2017,SP,Edward
9936,11 McCracken St,Melbourne,,,0.0,840500.0,24/06/2017,S,Rendina
9937,19 Campbell St,Boroondara,,,4.0,1995000.0,24/06/2017,S,Nelson
9938,1/18 Howard St,Boroondara,,,1.0,600000.0,24/06/2017,S,Nelson
9939,1/38 Pakington St,Boroondara,1960.0,,2.0,797000.0,24/06/2017,S,Jellis
9940,47 Stevenson St,Boroondara,,,3.0,3001000.0,24/06/2017,S,Woodards
9941,46 Hedgeley Rd,Greater Dandenong,,,2.0,752000.0,24/06/2017,PI,Buxton
9942,59 David St,Whittlesea,,,4.0,705500.0,24/06/2017,S,Harcourts
9943,78 French St,Whittlesea,,,2.0,685000.0,24/06/2017,S,Love
9944,1 Howell St,Whittlesea,1985.0,165.0,1.0,560000.0,24/06/2017,S,Harcourts
9945,1/11 Maxwell St,Whittlesea,1960.0,93.0,2.0,511500.0,24/06/2017,SP,Harcourts
9946,1/30 Burns St,Maribyrnong,,16.0,2.0,810000.0,24/06/2017,S,Biggin
9947,5D Belson St,Stonnington,,,2.0,1275000.0,24/06/2017,S,Tim
9948,4 Hillard St,Stonnington,1930.0,,2.0,1690000.0,24/06/2017,SP,Marshall
9949,8 Vickery St,Stonnington,2015.0,355.0,2.0,3600000.0,24/06/2017,S,Marshall
9950,22 Mephan St,Maribyrnong,1990.0,130.0,2.0,815000.0,24/06/2017,S,Edward
9951,29 Monash St,Maribyrnong,,,1.0,920000.0,24/06/2017,VB,Biggin
9952,2 Navarre Ct,Hume,1975.0,98.0,1.0,467000.0,24/06/2017,S,Raine
9953,102 Palmerston St,Melton,1970.0,163.0,2.0,405000.0,24/06/2017,S,hockingstuart
9954,51 Andrew St,Melton,,,2.0,420000.0,24/06/2017,S,hockingstuart
9955,44 Brooklyn Rd,Melton,1980.0,,2.0,465000.0,24/06/2017,S,Reliance
9956,10 Apsley Ct,Whittlesea,,,2.0,625000.0,24/06/2017,S,Ray
9957,2/7 Bradley Dr,Whittlesea,2005.0,104.0,1.0,428000.0,24/06/2017,S,Ray
9958,31 Development Bvd,Whittlesea,2001.0,169.5,2.0,722500.0,24/06/2017,S,Ray
9959,1/6 Patmore Ct,Whittlesea,1985.0,83.0,1.0,421000.0,24/06/2017,S,Ray
9960,395 Mitcham Rd,Whitehorse,,370.0,1.0,890000.0,24/06/2017,S,Ray
9961,8 Tourello St,Whitehorse,,,0.0,960000.0,24/06/2017,VB,Noel
9962,146 Sherbourne Rd,Banyule,,,2.0,755000.0,24/06/2017,S,Buckingham
9963,4/342 Ascot Vale Rd,Moonee Valley,1970.0,42.2,1.0,286000.0,24/06/2017,PI,Nelson
9964,184 Maribyrnong Rd,Moonee Valley,,,1.0,1375000.0,24/06/2017,S,Brad
9965,1A Dactyl Rd,Kingston,,,4.0,1401500.0,24/06/2017,S,Buxton
9966,1/73 Chute St,Kingston,1975.0,170.0,2.0,920000.0,24/06/2017,S,O'Brien
9967,9 David St,Kingston,,,1.0,1110000.0,24/06/2017,S,Ray
9968,17 Inverness Rd,Yarra Ranges,1930.0,127.0,4.0,620000.0,24/06/2017,VB,Max
9969,5 Armstrong St,Monash,1196.0,117.0,4.0,1200000.0,24/06/2017,VB,McGrath
9970,13 Baily St,Monash,,,4.0,1387000.0,24/06/2017,S,Ray
9971,3/20 Briggs St,Monash,,,2.0,970000.0,24/06/2017,SP,Buxton
9972,2/40 Carrol Gr,Monash,,,2.0,870000.0,24/06/2017,S,Buxton
9973,30 Howell Dr,Monash,,,1.0,1250000.0,24/06/2017,S,Ray
9974,73 Lea Rd,Monash,1965.0,126.0,2.0,865000.0,24/06/2017,S,Win
9975,3 Atkinson St,Glen Eira,,,1.0,1410000.0,24/06/2017,S,Woodards
9976,2/41 Kangaroo Rd,Glen Eira,,,2.0,1220500.0,24/06/2017,S,Ray
9977,17/190 Murrumbeena Rd,Glen Eira,,,1.0,357000.0,24/06/2017,S,Gary
9978,22 Wahroongaa Rd,Glen Eira,1920.0,181.0,2.0,1920000.0,24/06/2017,S,Marshall
9979,6 Saxonwood Dr,Casey,,,2.0,597500.0,24/06/2017,SP,Ray
9980,36 Davies St,Hobsons Bay,,,1.0,1250000.0,24/06/2017,S,Greg
9981,112 Johnston St,Hobsons Bay,1900.0,123.0,1.0,1230000.0,24/06/2017,S,Williams
9982,36 Junction St,Hobsons Bay,1940.0,103.0,2.0,1220000.0,24/06/2017,SP,Hunter
9983,48 Ida St,Moonee Valley,,,2.0,1315000.0,24/06/2017,S,Barry
9984,21 Conley St,Greater Dandenong,1960.0,112.0,2.0,660000.0,24/06/2017,S,Leyton
9985,106/25 Oxford St,Melbourne,2011.0,81.0,1.0,570000.0,24/06/2017,VB,Alexkarbon
9986,2/7 Oxford St,Melbourne,,,1.0,850000.0,24/06/2017,VB,W.B.
9987,46 Osborne Rd,Nillumbik,1980.0,321.0,4.0,1550000.0,24/06/2017,VB,Jellis
9988,114 Beavers Rd,Darebin,,,1.0,1000000.0,24/06/2017,VB,Nelson
9989,128 Charles St,Darebin,,,1.0,1240000.0,24/06/2017,S,Nelson
9990,78 Jenkins St,Darebin,,,1.0,1590000.0,24/06/2017,S,Jellis
9991,23 Leonard St,Darebin,,,0.0,1275000.0,24/06/2017,VB,Jellis
9992,22 Waterloo Rd,Darebin,1910.0,,0.0,1350000.0,24/06/2017,VB,Nelson
9993,5 Lynette St,Whitehorse,1970.0,216.0,2.0,1075000.0,24/06/2017,PI,Ray
9994,4 Barina Rd,Moreland,,,1.0,821000.0,24/06/2017,S,Stockdale
9995,79 New Rd,Moreland,2001.0,190.0,4.0,1071888.0,24/06/2017,SP,Rendina
9996,3/13 Sylvester St,Moreland,2014.0,73.0,1.0,560000.0,24/06/2017,SP,Eview
9997,5 Eastgate St,Monash,1935.0,313.0,2.0,1750000.0,24/06/2017,S,HAR
9998,33 Greta St,Monash,1960.0,115.0,2.0,1210000.0,24/06/2017,S,Buxton
9999,10 Devoy St,Monash,,,2.0,1500000.0,24/06/2017,S,Buxton
10000,4 Hardy Ct,Monash,,,4.0,1215000.0,24/06/2017,S,Buxton
10001,192 Haughton Rd,Monash,,,1.0,1265000.0,24/06/2017,S,HAR
10002,266 Warrigal Rd,Monash,,,2.0,1050000.0,24/06/2017,S,Buxton
10003,1/276 Grange Rd,Glen Eira,,,2.0,790000.0,24/06/2017,S,Gary
10004,69 Willowtree Dr,Cardinia,,,2.0,410500.0,24/06/2017,S,C21
10005,22 Keith St,Kingston,1970.0,150.0,2.0,1300000.0,24/06/2017,SP,Buxton
10006,36A Warrigal Rd,Kingston,2007.0,,2.0,1400000.0,24/06/2017,VB,Buxton
10007,44 Arndt Rd,Moreland,,,4.0,955000.0,24/06/2017,S,Raine
10008,49 Kent Rd,Moreland,,,4.0,860000.0,24/06/2017,SP,Nelson
10009,12 Shanley St,Moreland,1940.0,88.0,1.0,740000.0,24/06/2017,S,Brad
10010,6/5 Liardet St,Port Phillip,2000.0,,1.0,816000.0,24/06/2017,S,hockingstuart
10011,308/15 Pickles St,Port Phillip,2008.0,80.0,2.0,800000.0,24/06/2017,S,Greg
10012,9/305 Dandenong Rd,Stonnington,1920.0,102.0,1.0,1020000.0,24/06/2017,S,hockingstuart
10013,24/8 Sydney St,Stonnington,1970.0,76.0,1.0,660000.0,24/06/2017,S,Jellis
10014,21 Edwin St,Darebin,1940.0,135.5,3.0,1242000.0,24/06/2017,S,McGrath
10015,186 Gilbert Rd,Darebin,,,2.0,1365000.0,24/06/2017,S,RW
10016,1/40 Grandview Rd,Darebin,,,1.0,691000.0,24/06/2017,S,Miles
10017,10 Ivy St,Darebin,1940.0,,1.0,660000.0,24/06/2017,PI,Jellis
10018,72d Oakover Rd,Darebin,,,2.0,875000.0,24/06/2017,S,Harcourts
10019,173 Raglan St,Darebin,2014.0,266.76,4.0,1350000.0,24/06/2017,S,RW
10020,6 The Mews,Darebin,2008.0,159.0,2.0,1020000.0,24/06/2017,VB,Nelson
10021,1 Balfour St,Darebin,,,2.0,630000.0,24/06/2017,S,Woodards
10022,29 Byfield St,Darebin,,,1.0,877500.0,24/06/2017,S,Nelson
10023,69 Chauvel St,Darebin,1960.0,203.0,4.0,912000.0,24/06/2017,S,Ray
10024,9 Kelverne St,Darebin,1960.0,102.0,3.0,685000.0,24/06/2017,S,Nelson
10025,1/31 Kenilworth St,Darebin,1980.0,60.0,1.0,270000.0,24/06/2017,PI,Stockdale
10026,13 McColl St,Darebin,1950.0,,4.0,911000.0,24/06/2017,S,Harcourts
10027,4/43 St Vigeons Rd,Darebin,,,1.0,365000.0,24/06/2017,SP,Ray
10028,1/65 Thackeray Rd,Darebin,,,1.0,470000.0,24/06/2017,VB,RW
10029,7/129 Hoddle St,Yarra,1940.0,123.0,2.0,890500.0,24/06/2017,SP,Biggin
10030,15/104 Rowena Pde,Yarra,1970.0,,0.0,355000.0,24/06/2017,SP,Biggin
10031,15 The Crofts,Yarra,,,0.0,1300000.0,24/06/2017,VB,Jellis
10032,4/12 Woodlawn St,Yarra,,,0.0,717000.0,24/06/2017,S,Nelson
10033,18 Yorkshire St,Yarra,1900.0,,2.0,1530000.0,24/06/2017,S,Marshall
10034,53 Bluegum Cct,Macedon Ranges,2011.0,272.4,4.0,817000.0,24/06/2017,S,Raine
10035,6 Ford St,Maroondah,,,2.0,1291000.0,24/06/2017,S,Ray
10036,132 Wonga Rd,Maroondah,1980.0,,2.0,1085000.0,24/06/2017,S,Fletchers
10037,28 Through Rd,Maroondah,1955.0,114.0,1.0,750000.0,24/06/2017,S,Fletchers
10038,84 Brighton Rd,Port Phillip,,,2.0,1005000.0,24/06/2017,PI,McGrath
10039,71 Kellbourne Dr,Knox,1985.0,196.0,0.0,860000.0,24/06/2017,S,Fletchers
10040,4 Galilee Dr,Frankston,2010.0,187.0,2.0,645000.0,24/06/2017,SP,Harcourts
10041,26 Regent Ct,Bayside,1998.0,233.0,2.0,1770000.0,24/06/2017,S,Charlton
10042,56 Victoria St,Bayside,1980.0,,2.0,2250000.0,24/06/2017,VB,hockingstuart
10043,147 George St,Knox,,,0.0,833800.0,24/06/2017,SP,Barry
10044,42 Mitchell St,Frankston,,373.0,2.0,1050000.0,24/06/2017,S,U
10045,36 Bayview Rd,Maribyrnong,1920.0,211.0,1.0,1085000.0,24/06/2017,S,Village
10046,1 Parker Rd,Yarra Ranges,,,3.0,1070000.0,24/06/2017,S,Ray
10047,14 Ward St,Port Phillip,,,1.0,1700000.0,24/06/2017,S,Conquest
10048,108/32 Bray St,Stonnington,,,1.0,470000.0,24/06/2017,PI,Dingle
10049,6/90 Clowes St,Melbourne,1970.0,,1.0,945000.0,24/06/2017,PI,Castran
10050,348 Punt Rd,Stonnington,,,1.0,900000.0,24/06/2017,VB,Castran
10051,24 Tivoli Rd,Stonnington,,,2.0,1810000.0,24/06/2017,S,Jellis
10052,1 Bernard St,Hobsons Bay,,,2.0,785000.0,24/06/2017,S,Williams
10053,5 Sullivan St,Greater Dandenong,,,1.0,770000.0,24/06/2017,S,Stockdale
10054,63 Lovell Dr,Brimbank,,,3.0,600000.0,24/06/2017,PI,FN
10055,3 Mitford Pl,Port Phillip,,,2.0,1650000.0,24/06/2017,PI,Wilson
10056,164 Mascoma St,Moonee Valley,,,1.0,883000.0,24/06/2017,S,Considine
10057,140 Woodland St,Moonee Valley,,,2.0,1650000.0,24/06/2017,S,Trimson
10058,64 Station St,Hume,,,2.0,755000.0,24/06/2017,S,Brad
10059,7 Arnold St,Brimbank,1999.0,199.0,2.0,780000.0,24/06/2017,S,Sweeney
10060,1/41 Bardsley St,Brimbank,,,1.0,518000.0,24/06/2017,S,HAR
10061,52 Park Rd,Whitehorse,1945.0,286.0,2.0,2000000.0,24/06/2017,VB,Noel
10062,430 Whitehorse Rd,Boroondara,,,2.0,1050000.0,24/06/2017,S,Marshall
10063,2 Glover Ct,Brimbank,,,2.0,716000.0,24/06/2017,S,Barry
10064,6 Annan Pl,Manningham,2005.0,300.0,2.0,1450000.0,24/06/2017,PI,Jellis
10065,19 Dena Ct,Manningham,1995.0,315.0,3.0,1860000.0,24/06/2017,PI,Jellis
10066,20 Fyfe Dr,Manningham,,,2.0,1181000.0,24/06/2017,S,Jellis
10067,23 Gertrude St,Manningham,,,3.0,1352000.0,24/06/2017,S,Ray
10068,15 Charlton Pl,Whittlesea,,,2.0,632500.0,24/06/2017,S,Harcourts
10069,2/4 Currajong St,Whittlesea,1980.0,,1.0,460000.0,24/06/2017,S,Love
10070,18 Darebin Dr,Whittlesea,1970.0,135.0,2.0,651000.0,24/06/2017,S,Harcourts
10071,52 The Boulevard,Whittlesea,1950.0,,2.0,831000.0,24/06/2017,S,Barry
10072,19 Alston St,Darebin,1960.0,133.0,2.0,1250000.0,24/06/2017,PI,Jellis
10073,243 Darebin Rd,Darebin,,,2.0,1460000.0,24/06/2017,S,Nelson
10074,29 Speight St,Darebin,,,2.0,1000000.0,24/06/2017,PI,Nelson
10075,3 Tharratt St,Darebin,,,2.0,1420000.0,24/06/2017,S,Ray
10076,6/1 Ruabon Rd,Stonnington,1970.0,,1.0,640000.0,24/06/2017,PI,hockingstuart
10077,1/15 Flemington St,Moonee Valley,1996.0,,2.0,856000.0,24/06/2017,S,Nelson
10078,41 Carinya Rd,Whitehorse,1960.0,161.0,4.0,1235000.0,24/06/2017,SP,Noel
10079,14 Hartland Rd,Whitehorse,,,3.0,1425000.0,24/06/2017,PI,McGrath
10080,6 Nolan Cl,Whitehorse,,,2.0,1650000.0,24/06/2017,PI,Noel
10081,3 Reynella Cl,Whitehorse,,,2.0,1400000.0,24/06/2017,PI,Jellis
10082,3 Terrara Ct,Whitehorse,2003.0,300.0,2.0,1290000.0,24/06/2017,S,Ray
10083,178 Graham Rd,Banyule,,,0.0,825000.0,24/06/2017,S,Barry
10084,6 Deauville Ct,Knox,1980.0,,1.0,1000000.0,24/06/2017,SP,Barry
10085,11 Henry Rd,Knox,,,4.0,1160000.0,24/06/2017,S,Ray
10086,14 Riverpark Dr,Knox,2001.0,305.0,2.0,1180000.0,24/06/2017,S,Ray
10087,57 Sellars St,Banyule,,,3.0,800000.0,24/06/2017,SP,Buckingham
10088,243 Essex St,Maribyrnong,,,1.0,749000.0,24/06/2017,S,Jas
10089,148 Adderley St,Melbourne,,,0.0,1370000.0,24/06/2017,S,Jellis
10090,7 Darvell Cl,Monash,,,2.0,1272000.0,24/06/2017,S,Jellis
10091,27 Hornby St,Stonnington,1892.0,58.0,1.0,957500.0,24/06/2017,S,hockingstuart
10092,16 Wrexham Rd,Stonnington,1905.0,177.8,2.0,2080000.0,24/06/2017,PI,Kay
10093,3 Sirius Ct,Banyule,1990.0,139.4,2.0,852000.0,24/06/2017,S,Barry
10094,1/43 Abbotsford St,Yarra,1970.0,38.0,1.0,505000.0,27/05/2017,PI,Nelson
10095,67 Yarra St,Yarra,1960.0,101.0,1.0,1402500.0,27/05/2017,S,Jellis
10096,5 Rita St,Moonee Valley,2010.0,364.0,2.0,2905000.0,27/05/2017,S,Rendina
10097,163 Halsey Rd,Moonee Valley,1950.0,96.0,3.0,650000.0,27/05/2017,S,Prime
10098,127A Parer Rd,Moonee Valley,2011.0,212.0,1.0,856000.0,27/05/2017,S,Barry
10099,96 Danks St,Port Phillip,1890.0,109.0,1.0,1505000.0,27/05/2017,S,Cayzer
10100,99 Merton St,Port Phillip,,,1.0,1900000.0,27/05/2017,S,hockingstuart
10101,2/36 Selwyn St,Brimbank,2013.0,127.0,2.0,600000.0,27/05/2017,SA,Douglas
10102,7 Maidstone St,Hobsons Bay,,,1.0,1030000.0,27/05/2017,S,Barlow
10103,70 Purnell St,Hobsons Bay,1960.0,112.0,4.0,1005000.0,27/05/2017,S,Barlow
10104,8/74 Denbigh Rd,Stonnington,1967.0,63.0,0.0,410000.0,27/05/2017,VB,hockingstuart
10105,5/6 St James Rd,Stonnington,,,1.0,590000.0,27/05/2017,S,Jellis
10106,31A Sutherland Rd,Stonnington,1952.0,,2.0,1850000.0,27/05/2017,VB,Jellis
10107,39 Middle St,Moonee Valley,1915.0,162.0,1.0,1530000.0,27/05/2017,S,Nelson
10108,30 Milton St,Moonee Valley,1910.0,,0.0,865000.0,27/05/2017,PI,Nelson
10109,13 Victory Pde,Moonee Valley,,,2.0,1370000.0,27/05/2017,S,Nelson
10110,91A Walter St,Moonee Valley,2000.0,120.0,2.0,1082000.0,27/05/2017,S,Nelson
10111,55 Fakenham Rd,Boroondara,,,1.0,1972500.0,27/05/2017,S,Buxton
10112,27 Vears Rd,Boroondara,,,2.0,1775000.0,27/05/2017,S,Buxton
10113,31 Mill St,Kingston,,,2.0,1150000.0,27/05/2017,PI,Buxton
10114,24 Thompson St,Moonee Valley,1960.0,,2.0,835000.0,27/05/2017,SP,Nelson
10115,1/100 Balwyn Rd,Boroondara,,,1.0,460000.0,27/05/2017,PI,Barry
10116,5/4 Raynes St,Boroondara,1975.0,76.0,1.0,725000.0,27/05/2017,VB,Noel
10117,1/18 Weir St,Boroondara,1960.0,72.0,1.0,602000.0,27/05/2017,S,Noel
