sale_no,Address,CouncilArea,Car,Price,Date,Method,SellerG,Suburb,Regionname,Postcode,Propertycount,Lattitude,Longtitude,Distance,Type,Rooms,Bedroom2,Bathroom,Landsize,YearBuilt,BuildingArea
8681,9/723 Orrong Rd,Stonnington,1,655000.0,8/04/2017,S,Rodney,Toorak,Southern Metropolitan,3142.0,7217,-37.8389,145.0141,4.6,u,2,2,1,1816.0,1960,105.0
8682,5/3 Tahara Rd,Stonnington,1,840000.0,8/04/2017,S,hockingstuart,Toorak,Southern Metropolitan,3142.0,7217,-37.8384,145.0178,4.6,u,3,3,1,1678.0,1940,94.0
8683,2/619 Toorak Rd,Stonnington,2,1010000.0,8/04/2017,PI,Marshall,Toorak,Southern Metropolitan,3142.0,7217,-37.8427,145.0236,4.6,u,2,2,2,586.0,1990,119.0
8683,2/619 Toorak Rd,Stonnington,2,1010000.0,8/04/2017,PI,Marshall,Toorak,Southern Metropolitan,3142.0,7217,-37.84266,145.02355,4.1,u,2,2,2,586.0,1990,119.0
8689,32/637 Orrong Rd,Stonnington,1,1320000.0,29/04/2017,S,Gary,Toorak,Southern Metropolitan,3142.0,7217,-37.8474,145.0125,4.6,t,3,3,2,3.0,1970,131.0
8693,2/60 Kororoit Creek Rd,Hobsons Bay,2,670000.0,8/04/2017,VB,Jas,Williamstown North,Western Metropolitan,3016.0,802,-37.857,144.8846,8.9,t,3,3,2,146.0,2001,141.0
8694,5 Nicosia Ct,Hobsons Bay,5,1070000.0,8/04/2017,PI,Williams,Williamstown North,Western Metropolitan,3016.0,802,-37.8538,144.8722,8.9,h,3,3,2,442.0,2003,249.0
8695,27 Champion Rd,Hobsons Bay,1,1575000.0,13/05/2017,S,Sweeney,Williamstown North,Western Metropolitan,3016.0,802,-37.8565,144.8865,8.9,h,3,3,1,860.0,1950,160.0
8697,2/60 Kororoit Creek Rd,Hobsons Bay,2,720000.0,13/05/2017,SP,Jas,Williamstown North,Western Metropolitan,3016.0,802,-37.857,144.8846,8.9,t,3,3,2,146.0,2001,141.0
8698,4 Walter St,Hobsons Bay,3,1045000.0,29/04/2017,S,Williams,Williamstown North,Western Metropolitan,3016.0,802,-37.855,144.8742,8.9,h,3,3,2,526.0,1990,159.0
8699,14/27 Lewisham Rd,Stonnington,1,585000.0,8/04/2017,S,hockingstuart,Windsor,Southern Metropolitan,3181.0,4380,-37.8559,144.999,5.1,u,2,2,1,0.0,1965,79.0
8701,3/217 Dandenong Rd,Stonnington,1,854000.0,22/04/2017,SP,Woodards,Windsor,Southern Metropolitan,3181.0,4380,-37.8582,144.9979,5.1,u,2,2,1,774.0,1945,90.0
8703,7/113 Punt Rd,Port Phillip,0,350000.0,29/04/2017,SP,Kay,Windsor,Southern Metropolitan,3181.0,4380,-37.8508,144.984,5.1,u,1,1,1,0.0,1975,48.0
8705,14 Borlase St,Banyule,2,1060000.0,29/04/2017,S,Buckingham,Yallambie,Northern Metropolitan,3085.0,1369,-37.7327,145.0804,15.0,h,5,5,2,627.0,1960,232.0
8707,4/247 Inkerman St,Port Phillip,1,450000.0,13/05/2017,SP,Buxton,Balaclava,Southern Metropolitan,3183.0,2952,-37.8656,144.9919,6.6,u,2,2,1,0.0,1960,50.0
8711,7 Garnet St,Moonee Valley,2,1305000.0,20/05/2017,S,Gunn&Co,Brunswick,Northern Metropolitan,3056.0,11918,-37.7589,144.9529,5.2,h,3,3,1,343.0,1925,1041.0
8711,7 Garnet St,Moonee Valley,2,1305000.0,20/05/2017,S,Gunn&Co,Essendon West,Western Metropolitan,3040.0,588,-37.7523,144.8862,9.8,h,3,3,1,147.0,1925,1041.0
8712,1/37 Clunes St,Darebin,1,488000.0,13/05/2017,S,Ray,Kingsbury,Northern Metropolitan,3083.0,1414,-37.7157,145.0386,12.4,u,3,3,1,260.0,1961,150.0
8714,3/212 Roden St,Melbourne,1,1013000.0,20/05/2017,S,Alexkarbon,West Melbourne,Northern Metropolitan,3003.0,2230,-37.8094,144.9452,1.9,t,2,2,2,0.0,2010,130.0
8719,456/38 Mt Alexander Rd,Moonee Valley,1,360000.0,20/05/2017,SP,Pagan,Travancore,Western Metropolitan,3032.0,1052,-37.7847,144.9383,5.3,u,2,2,1,0.0,2010,51.0
8720,118 Marshall Rd,Moonee Valley,2,640000.0,1/07/2017,S,Nelson,Airport West,Western Metropolitan,3042.0,3464,-37.71655,144.88155,10.4,h,3,3,1,219.0,1960,101.37
8723,2 Bazentin St,Brimbank,0,570000.0,1/07/2017,S,Barry,Albion,Western Metropolitan,3020.0,2185,-37.77917,144.82223,10.5,h,3,3,1,423.0,1920,142.0
8725,151 Chambers Rd,Hobsons Bay,2,900000.0,1/07/2017,S,Greg,Altona North,Western Metropolitan,3025.0,5132,-37.8265,144.84386,9.4,h,3,3,1,672.0,1960,110.0
8733,2/43 Sutton St,Boroondara,2,1275000.0,1/07/2017,VB,Fletchers,Balwyn North,Southern Metropolitan,3104.0,7809,-37.79495,145.08192,9.7,h,3,3,2,226.0,1965,127.0
8734,18B Orchard Rd,Knox,1,640000.0,1/07/2017,S,Fletchers,Bayswater,Eastern Metropolitan,3153.0,5030,-37.83909,145.26075,23.2,t,3,3,2,187.0,2010,125.0
8740,48 Tucker Rd,Glen Eira,1,1045000.0,1/07/2017,SP,hockingstuart,Bentleigh,Southern Metropolitan,3204.0,6795,-37.92999,145.04932,11.4,h,3,3,1,401.0,1970,114.0
8741,1 Gladesville Dr,Glen Eira,2,1220000.0,1/07/2017,S,Buxton,Bentleigh East,Southern Metropolitan,3165.0,10969,-37.93228,145.07026000000005,13.8,h,5,5,2,611.0,1950,188.0
8744,31A Beaconsfield Rd,Banyule,2,840000.0,1/07/2017,S,Barry,Briar Hill,Eastern Metropolitan,3088.0,1390,-37.70822,145.11495,16.1,h,3,3,1,509.0,2000,120.0
8745,20 Byron St,Bayside,2,2650000.0,1/07/2017,S,RT,Brighton,Southern Metropolitan,3186.0,10579,-37.90876,145.00743,10.5,h,3,3,2,645.0,1910,219.0
8746,36/568 New St,Bayside,1,380000.0,1/07/2017,VB,Chisholm,Brighton,Southern Metropolitan,3186.0,10579,-37.88468,144.99722,10.5,u,1,1,1,1993.0,2000,46.0
8748,18 Centre Rd,Bayside,2,1731000.0,1/07/2017,SP,Buxton,Brighton East,Southern Metropolitan,3187.0,6938,-37.91503,145.00888,10.3,t,4,4,3,345.0,2001,239.0
8749,1/124 Cuthbert St,Hume,3,465000.0,1/07/2017,S,Barry,Broadmeadows,Northern Metropolitan,3047.0,4294,-37.68358,144.92387,14.0,t,3,3,2,248.0,2010,123.21
8750,21 Graham St,Hume,0,518500.0,1/07/2017,S,YPA,Broadmeadows,Northern Metropolitan,3047.0,4294,-37.69237,144.93143999999995,14.0,h,3,3,1,576.0,1999,110.0
8758,31 Batman St,Melton,2,535000.0,1/07/2017,S,Barry,Burnside Heights,Western Metropolitan,3023.0,1686,-37.7331,144.76282,14.8,h,3,3,2,472.0,2005,230.0
8761,16 Homebush Rd,Brimbank,2,630000.0,1/07/2017,PI,YPA,Cairnlea,Western Metropolitan,3023.0,2674,-37.75107,144.78415,14.8,h,3,3,2,397.0,2007,145.0
8762,6/9 Eddy St,Boroondara,1,677000.0,1/07/2017,S,Noel,Camberwell,Southern Metropolitan,3124.0,8920,-37.84716,145.07351,7.7,u,2,2,1,131.0,1975,76.0
8764,4/924 Toorak Rd,Boroondara,2,1320000.0,1/07/2017,PI,Bekdon,Camberwell,Southern Metropolitan,3124.0,8920,-37.84689,145.05863,7.7,t,3,3,2,227.0,2006,223.0
8765,108/2 Gascoyne St,Boroondara,1,816000.0,1/07/2017,S,Nelson,Canterbury,Southern Metropolitan,3126.0,3265,-37.82091,145.06011,8.4,u,2,2,2,8140.0,2015,86.5
8766,5/50 Barkly St,Melbourne,1,350000.0,1/07/2017,VB,Woodards,Carlton,Northern Metropolitan,3053.0,6786,-37.79859,144.97336,1.6,u,1,1,1,0.0,1970,30.6
8772,2/14 Jack Rd,Bayside,2,950000.0,1/07/2017,S,Chisholm,Cheltenham,Southern Metropolitan,3192.0,9758,-37.96062,145.04296000000005,17.9,t,3,3,3,160.0,2013,149.0
8776,126 Barrow St,Moreland,1,900000.0,1/07/2017,VB,Jellis,Coburg,Northern Metropolitan,3058.0,11204,-37.74483,144.97269,6.7,h,2,2,1,350.0,1920,100.0
8777,12 Rasmussen Ct,Moreland,2,922000.0,1/07/2017,SP,Melbourne,Coburg,Northern Metropolitan,3058.0,11204,-37.73704,144.97959,6.7,h,4,4,2,463.0,1960,80.0
8780,13 Aston St,Hume,2,665000.0,1/07/2017,PI,RE,Craigieburn,Northern Metropolitan,3064.0,15510,-37.58885,144.90135,20.6,h,4,4,2,756.0,2007,236.0
8781,13 Brampton Cl,Hume,4,515500.0,1/07/2017,S,RE,Craigieburn,Northern Metropolitan,3064.0,15510,-37.60329,144.93948,20.6,h,3,3,1,651.0,1990,117.0
8782,6 Vision Rd,Hume,3,660000.0,1/07/2017,S,LJ,Craigieburn,Northern Metropolitan,3064.0,15510,-37.59715,144.89656000000005,20.6,h,3,3,2,618.0,2014,225.5
8784,8 Banool Ct,Maroondah,2,932000.0,1/07/2017,S,Hoskins,Croydon,Eastern Metropolitan,3136.0,11925,-37.79587,145.2683,23.0,h,4,4,2,880.0,1970,225.0
8785,15 Ronald Rd,Maroondah,1,570000.0,1/07/2017,SP,McGrath,Croydon,Eastern Metropolitan,3136.0,11925,-37.80752,145.27212,23.0,h,2,2,1,312.0,1994,110.0
8788,110 Gladstone Rd,Greater Dandenong,1,627000.0,1/07/2017,S,Barry,Dandenong North,South-Eastern Metropolitan,3175.0,8322,-37.96322,145.20586,24.7,h,3,3,1,610.0,1970,120.0
8790,17 Norma St,Nillumbik,0,621000.0,1/07/2017,S,Mason,Diamond Creek,Northern Victoria,3089.0,4258,-37.67629,145.15589,21.8,h,2,2,1,610.0,1939,61.0
8793,66 Saxonwood Dr,Manningham,3,1856000.0,1/07/2017,SP,Barry,Doncaster East,Eastern Metropolitan,3109.0,10999,-37.78053,145.15567,14.3,h,6,6,3,1056.0,1970,322.0
8794,1 Bernarra Ct,Manningham,4,2705000.0,1/07/2017,S,Ray,Donvale,Eastern Metropolitan,3111.0,4790,-37.76598,145.19329,16.1,h,7,7,2,5022.0,2004,409.54
8795,33 Starboard Dr,Whittlesea,2,530500.0,1/07/2017,S,Buckingham,Doreen,Northern Victoria,3754.0,7254,-37.61042,145.11932,25.9,h,3,3,2,400.0,2012,179.0
8797,6 Orbel Ct,Nillumbik,0,805000.0,1/07/2017,S,Barry,Eltham,Eastern Metropolitan,3095.0,6990,-37.70913,145.1647,18.0,h,3,3,2,848.0,1979,127.0
8798,59 Greenfields Dr,Whittlesea,2,940000.0,1/07/2017,SP,Iconek,Epping,Northern Metropolitan,3076.0,10926,-37.62693,145.01563000000004,19.6,h,4,4,3,508.0,2012,364.0
8799,2/4 Grimwade Ct,Whittlesea,2,437000.0,1/07/2017,S,hockingstuart,Epping,Northern Metropolitan,3076.0,10926,-37.65099,145.04663,19.6,u,2,2,1,351.0,2000,109.0
8804,10/30 Richardson St,Moonee Valley,1,291000.0,1/07/2017,S,Nelson,Essendon,Western Metropolitan,3040.0,9264,-37.75121,144.91326,7.5,u,1,1,1,0.0,1970,47.0
8805,6 Bourke St,Moonee Valley,1,750000.0,1/07/2017,VB,Brad,Essendon West,Western Metropolitan,3040.0,588,-37.75403,144.8867,7.5,h,3,3,1,236.0,2000,114.0
8806,36 Emerald St,Moonee Valley,2,2200000.0,1/07/2017,VB,Nelson,Essendon West,Western Metropolitan,3040.0,588,-37.75148,144.88519,7.5,h,5,5,3,607.0,2016,291.0
8809,108 Michael St,Yarra,1,1350000.0,1/07/2017,VB,Nelson,Fitzroy North,Northern Metropolitan,3068.0,6244,-37.78493,144.98879,3.6,h,2,2,1,184.0,1900,79.0
8810,222 Rae St,Yarra,1,1852000.0,1/07/2017,S,Jellis,Fitzroy North,Northern Metropolitan,3068.0,6244,-37.78714,144.97966,3.6,h,3,3,2,138.0,1900,125.0
8812,10/30 Pickett St,Maribyrnong,0,170000.0,1/07/2017,PI,Burnham,Footscray,Western Metropolitan,3011.0,7570,-37.80141,144.89587,5.1,u,1,1,1,30.0,2013,26.0
8816,17 Windoo St,Frankston,1,611000.0,1/07/2017,S,Ray,Frankston North,Eastern Victoria,3200.0,2500,-38.11948,145.14928,36.9,h,3,3,2,691.0,1960,109.0
8817,14 Poinciana St,Frankston,2,755000.0,1/07/2017,S,hockingstuart,Frankston South,South-Eastern Metropolitan,3199.0,7566,-38.16492,145.12656,38.0,h,3,3,1,786.0,1960,174.0
8818,3 Sansom St,Macedon Ranges,2,521000.0,1/07/2017,SP,Raine,Gisborne,Northern Victoria,3437.0,3376,-37.49642,144.60119,45.9,h,4,4,2,978.0,1980,144.0
8821,1/1484 Malvern Rd,Stonnington,1,500000.0,1/07/2017,PI,Thomson,Glen Iris,Southern Metropolitan,3146.0,10412,-37.85399,145.04699,7.3,u,2,2,1,0.0,1965,76.0
8823,2/15 Ogden St,Moreland,1,525000.0,1/07/2017,S,Jellis,Glenroy,Northern Metropolitan,3046.0,8870,-37.70168,144.94862,11.2,t,3,3,1,194.0,2011,133.0
8826,2/12 William St,Banyule,1,695000.0,1/07/2017,S,Darren,Greensborough,Northern Metropolitan,3088.0,8524,-37.70267,145.09526,16.1,u,2,2,2,208.0,2000,107.0
8829,46/15 Beach Rd,Bayside,2,1210000.0,1/07/2017,SP,Chisholm,Hampton,Southern Metropolitan,3188.0,5454,-37.93464,144.99601,13.8,u,3,3,2,9838.0,2010,152.0
8832,1/514 Glenferrie Rd,Boroondara,1,1000000.0,1/07/2017,S,Jellis,Hawthorn,Southern Metropolitan,3122.0,11308,-37.82987,145.03421,5.3,u,3,3,1,1079.0,1940,90.0
8834,63 Liddiard St,Boroondara,3,2900000.0,1/07/2017,S,Jellis,Hawthorn,Southern Metropolitan,3122.0,11308,-37.81931,145.04107,5.3,h,4,4,1,636.0,1890,156.0
8835,14/59 Riversdale Rd,Boroondara,1,450000.0,1/07/2017,PI,Jellis,Hawthorn,Southern Metropolitan,3122.0,11308,-37.82824,145.03136999999995,5.3,u,2,2,1,1540.0,1965,71.0
8836,15A Westmount Rd,Yarra Ranges,4,650000.0,1/07/2017,SP,McGrath,Healesville,Northern Victoria,3777.0,3307,-37.64685,145.52635,45.2,h,3,3,2,724.0,2009,156.6
8839,1 Bardia St,Banyule,0,726500.0,1/07/2017,S,William,Heidelberg West,Eastern Metropolitan,3081.0,2674,-37.7482,145.04073,8.8,h,3,3,1,593.0,1950,95.0
8841,2/25 Wilson St,Bayside,1,645000.0,1/07/2017,S,Hodges,Highett,Southern Metropolitan,3190.0,4794,-37.94887,145.02647,16.0,u,2,2,1,105.0,1970,64.0
8842,3 Sage Cl,Melton,2,650500.0,1/07/2017,SP,YPA,Hillside,Western Metropolitan,3037.0,5556,-37.68455,144.73272,18.0,h,5,5,2,615.0,2007,213.0
8843,9/220 Huntingdale Rd,Monash,2,750000.0,1/07/2017,S,Ray,Huntingdale,Southern Metropolitan,3166.0,768,-37.90415,145.10504,12.3,h,3,3,2,321.0,2005,87.0
8844,34 Bliburg St,Hume,1,650000.0,1/07/2017,PI,YPA,Jacana,Northern Metropolitan,3047.0,851,-37.6876,144.91167,14.0,h,4,4,1,692.0,1960,181.0
8845,12/1051 Pascoe Vale Rd,Hume,1,390000.0,1/07/2017,S,YPA,Jacana,Northern Metropolitan,3047.0,851,-37.68582,144.91638,14.0,t,2,2,1,165.0,1995,89.0
8847,3 Medina Rd,Brimbank,2,735000.0,1/07/2017,SP,Brad,Keilor Downs,Western Metropolitan,3038.0,3656,-37.72321,144.80882,15.5,h,3,3,2,749.0,1979,180.0
8848,18 Grandvalley Dr,Moonee Valley,2,520000.0,1/07/2017,VB,Whiting,Keilor East,Western Metropolitan,3033.0,5629,-37.73893,144.87661,11.7,t,2,2,2,62.0,2014,62.0
8850,17/120 Newman St,Melbourne,2,967000.0,1/07/2017,S,Edward,Kensington,Northern Metropolitan,3031.0,5263,-37.79482,144.92192,3.4,t,3,3,2,0.0,1999,120.0
8853,9/11 Smith St,Melbourne,1,535000.0,1/07/2017,SP,Edward,Kensington,Northern Metropolitan,3031.0,5263,-37.7912,144.9318,4.2,u,2,2,1,0.0,2011,70.0
8853,9/11 Smith St,Melbourne,1,535000.0,1/07/2017,SP,Edward,Kensington,Northern Metropolitan,3031.0,5263,-37.79122,144.93175,3.4,u,2,2,1,0.0,2011,70.0
8855,2/13 Westbrook St,Boroondara,1,862000.0,1/07/2017,S,Jellis,Kew East,Southern Metropolitan,3102.0,2671,-37.7972,145.05225,7.3,u,2,2,1,1011.0,1970,72.0
8857,33 Turramurra Dr,Greater Dandenong,2,761000.0,1/07/2017,S,Barry,Keysborough,South-Eastern Metropolitan,3173.0,8459,-37.9865,145.16767,25.2,h,4,4,1,680.0,1970,170.0
8859,12 Tanglewood St,Brimbank,1,530000.0,1/07/2017,SP,YPA,Kings Park,Western Metropolitan,3021.0,2878,-37.731,144.77387,14.0,h,3,3,1,532.0,1975,112.0
8862,11 Benaroon Dr,Whittlesea,4,750000.0,1/07/2017,S,Ray,Lalor,Northern Metropolitan,3075.0,8279,-37.66747,144.98802,16.3,h,4,4,2,544.0,2008,205.0
8867,14/4 Crefden St,Maribyrnong,1,280000.0,1/07/2017,VB,McGrath,Maidstone,Western Metropolitan,3012.0,3873,-37.77757,144.87232,6.4,u,1,1,1,3826.0,2009,55.0
8869,3/83 Mitchell St,Maribyrnong,2,895000.0,1/07/2017,S,Rendina,Maidstone,Western Metropolitan,3012.0,3873,-37.78284,144.88098,6.4,t,3,3,2,262.0,2004,153.0
8872,38 Gretel Gr,Melton,1,320000.0,1/07/2017,SP,Raine,Melton,Western Victoria,3337.0,3600,-37.69026,144.57866,31.7,h,4,4,2,547.0,1986,200.0
8873,21 Sandra St,Melton,2,480000.0,1/07/2017,SP,PRDNationwide,Melton,Western Victoria,3337.0,3600,-37.68738,144.57415,31.7,h,3,3,1,900.0,1980,100.0
8874,26 Coppice St,Whittlesea,2,670000.0,1/07/2017,S,Harcourts,Mernda,Northern Metropolitan,3754.0,5812,-37.58676,145.08889,25.9,h,4,4,2,512.0,2012,221.0
8876,2/2 Comeram Ct,Whittlesea,1,460000.0,1/07/2017,S,Love,Mill Park,Northern Metropolitan,3082.0,10529,-37.67231,145.05878,17.9,u,2,2,1,241.0,2000,88.0
8878,29 Fuller St,Whitehorse,2,950000.0,1/07/2017,S,Noel,Mitcham,Eastern Metropolitan,3132.0,6871,-37.82583,145.20608,17.2,h,3,3,1,608.0,1975,138.0
8879,2/2 Walter St,Whitehorse,1,970000.0,1/07/2017,VB,Noel,Mitcham,Eastern Metropolitan,3132.0,6871,-37.8179,145.20658,17.2,t,3,3,2,263.0,2016,146.0
8882,349 Main Rd,Banyule,3,655000.0,1/07/2017,S,Ray,Montmorency,Eastern Metropolitan,3094.0,3891,-37.72857,145.12728,16.2,h,3,3,2,382.0,1970,128.0
8890,12 Holskamp St,Monash,2,1205000.0,1/07/2017,S,McGrath,Mount Waverley,Eastern Metropolitan,3149.0,13366,-37.87389,145.12783000000005,14.2,h,3,3,2,402.0,1960,143.0
8894,2 Merton Cl,Monash,2,1385000.0,1/07/2017,S,Ray,Mount Waverley,Eastern Metropolitan,3149.0,13366,-37.86618,145.14757,14.2,h,3,3,1,807.0,1970,167.0
8895,24 Sunnyside Rd,Monash,2,2000000.0,1/07/2017,VB,Fletchers,Mount Waverley,Eastern Metropolitan,3149.0,13366,-37.89757,145.11825,14.2,h,3,3,1,1028.0,1965,181.0
8898,2A Gordon St,Hobsons Bay,2,710000.0,1/07/2017,S,Williams,Newport,Western Metropolitan,3015.0,5498,-37.84026,144.86667,6.2,h,2,2,1,120.0,2011,121.0
8907,31 Olwen St,Whitehorse,3,1100000.0,1/07/2017,S,Fletchers,Nunawading,Eastern Metropolitan,3131.0,4973,-37.80827,145.18098999999995,15.4,h,4,4,2,596.0,1975,136.0
8909,13 Kiama St,Moreland,1,610000.0,1/07/2017,S,Nelson,Oak Park,Northern Metropolitan,3046.0,2651,-37.712,144.91761,11.2,t,2,2,1,182.0,2015,112.0
8912,2/21 Lillimur Rd,Glen Eira,1,454000.0,1/07/2017,S,Ray,Ormond,Southern Metropolitan,3204.0,3578,-37.90164,145.04138999999995,11.4,u,1,1,1,1006.0,2010,51.0
8913,6/32 Walsh St,Glen Eira,1,562000.0,1/07/2017,S,Gary,Ormond,Southern Metropolitan,3204.0,3578,-37.90286,145.04772,11.4,u,2,2,1,0.0,1970,88.0
8914,13B Elm Gr,Kingston,2,1000000.0,1/07/2017,S,Obrien,Parkdale,South-Eastern Metropolitan,3195.0,5087,-37.99464,145.08099,21.5,t,3,3,2,298.0,1995,124.0
8918,5 Fleming Gr,Moreland,3,1501000.0,1/07/2017,S,Jellis,Pascoe Vale,Northern Metropolitan,3044.0,7485,-37.72565,144.94953999999996,8.5,h,5,5,3,681.0,1960,263.0
8920,1 Virginia St,Moreland,3,780000.0,1/07/2017,VB,Brad,Pascoe Vale,Northern Metropolitan,3044.0,7485,-37.71561,144.94336,8.5,h,4,4,2,555.0,1950,128.0
8921,23 Bevan Ct,Wyndham,2,660000.0,1/07/2017,S,Reliance,Point Cook,Western Metropolitan,3030.0,15542,-37.89467,144.72018,14.7,h,5,5,2,571.0,2011,227.6
8924,107 Stokes St,Port Phillip,2,2450000.0,1/07/2017,VB,Lucas,Port Melbourne,Southern Metropolitan,3207.0,8648,-37.83933,144.93771,3.5,h,4,4,3,210.0,2010,210.0
8927,111 Boldrewood Pde,Darebin,4,840000.0,1/07/2017,SP,RW,Reservoir,Northern Metropolitan,3073.0,21650,-37.71562,145.02175,12.0,h,3,3,1,614.0,1960,120.0
8932,3/76 Southernhay St,Darebin,1,668500.0,1/07/2017,S,Nelson,Reservoir,Northern Metropolitan,3073.0,21650,-37.72487,145.00705,12.0,t,2,2,2,138.0,2014,104.63
8934,7/129 Hoddle St,Yarra,2,890500.0,1/07/2017,SP,Biggin,Richmond,Northern Metropolitan,3121.0,14949,-37.81443,144.99079,2.4,u,2,2,2,180.0,1940,123.0
8938,11 Jindalee Cl,Knox,2,870000.0,1/07/2017,S,Harcourts,Rowville,South-Eastern Metropolitan,3178.0,11667,-37.91894,145.24305,23.5,h,5,5,2,733.0,1986,217.0
8939,6/76 Bay Rd,Bayside,1,643500.0,1/07/2017,S,hockingstuart,Sandringham,Southern Metropolitan,3191.0,4497,-37.95236,145.00737,15.2,u,2,2,1,0.0,1970,67.0
8940,3/7 East Rd,Frankston,2,572000.0,1/07/2017,S,O'Brien,Seaford,South-Eastern Metropolitan,3198.0,8077,-38.10422,145.14158999999995,35.4,u,3,3,2,264.0,2002,127.0
8942,57 Charles St,Maribyrnong,1,850000.0,1/07/2017,VB,Village,Seddon,Western Metropolitan,3011.0,2417,-37.80697,144.8928,5.1,h,2,2,1,152.0,1910,91.0
8944,15 Ferncroft Dr,Whittlesea,2,600000.0,1/07/2017,PI,Millership,South Morang,Northern Metropolitan,3752.0,7969,-37.61957,145.0948,20.5,h,4,4,2,505.0,2009,222.0
8949,24 Garnsworthy St,Greater Dandenong,2,752500.0,1/07/2017,S,iSell,Springvale,South-Eastern Metropolitan,3171.0,7412,-37.94106,145.16193,20.8,h,3,3,1,623.0,1950,99.0
8950,12 Altyre Ct,Brimbank,2,565000.0,1/07/2017,S,Bells,St Albans,Western Metropolitan,3021.0,14042,-37.73074,144.78925,14.0,h,3,3,1,614.0,1975,110.0
8951,9 Gray Ct,Brimbank,2,610000.0,1/07/2017,PI,YPA,St Albans,Western Metropolitan,3021.0,14042,-37.7627,144.81107,14.0,h,3,3,1,563.0,1989,171.0
8952,14/12 Fitzroy St,Port Phillip,1,350000.0,1/07/2017,VB,Gary,St Kilda,Southern Metropolitan,3182.0,13240,-37.8614,144.97406999999995,5.0,u,1,1,1,0.0,2005,41.0
8953,6/19 Herbert St,Port Phillip,1,525000.0,1/07/2017,S,hockingstuart,St Kilda,Southern Metropolitan,3182.0,13240,-37.87174,144.98286000000004,5.0,u,2,2,1,0.0,1970,60.0
8954,15/2 Redan St,Port Phillip,0,517500.0,1/07/2017,SP,Woodards,St Kilda,Southern Metropolitan,3182.0,13240,-37.85954,144.98869,5.0,u,1,1,1,980.0,1920,74.0
8955,7/27 Robe St,Port Phillip,1,365000.0,1/07/2017,VB,Rounds,St Kilda,Southern Metropolitan,3182.0,13240,-37.86476,144.97826,5.0,u,2,2,1,881.0,1993,49.0
8958,11 Bannermann St,Hume,2,580000.0,1/07/2017,S,Raine,Sunbury,Western Metropolitan,3429.0,14092,-37.59501,144.70068999999995,31.7,h,4,4,2,613.0,2011,221.0
8959,60 Heysen Dr,Hume,2,420000.0,1/07/2017,S,Raine,Sunbury,Western Metropolitan,3429.0,14092,-37.57282,144.70553,31.7,h,3,3,1,466.0,1985,101.0
8964,1093 Riversdale Rd,Whitehorse,9,2100000.0,1/07/2017,VB,Jellis,Surrey Hills,Southern Metropolitan,3127.0,5457,-37.83729,145.10929,10.2,h,3,3,1,841.0,1960,124.0
8967,2 Skylark Ct,Wyndham,2,526000.0,1/07/2017,S,Purplebricks,Tarneit,Western Metropolitan,3029.0,10160,-37.83867,144.7034,18.4,h,3,3,2,407.0,2010,146.0
8968,3 Highlander Ct,Melton,2,605500.0,1/07/2017,S,YPA,Taylors Hill,Western Metropolitan,3037.0,4242,-37.71071,144.74962,18.0,h,4,4,2,724.0,2002,193.0
8970,30 John St,Manningham,2,1705000.0,1/07/2017,PI,hockingstuart,Templestowe Lower,Eastern Metropolitan,3107.0,5420,-37.77083,145.11516,12.4,h,5,5,4,968.0,1970,353.0
8973,329 Gillies St,Darebin,2,2070000.0,1/07/2017,SP,Jellis,Thornbury,Northern Metropolitan,3071.0,8870,-37.76281,145.01986000000005,7.0,h,4,4,3,530.0,2016,251.0
8980,34 Toumlin Gr,Banyule,2,905000.0,1/07/2017,SP,Miles,Viewbank,Eastern Metropolitan,3084.0,2698,-37.73298,145.08893999999995,8.9,h,3,3,2,331.0,2001,166.0
8983,22 Kramer St,Wyndham,2,510000.0,1/07/2017,S,Ray,Werribee,Western Metropolitan,3030.0,16166,-37.88688,144.67244,14.7,h,3,3,2,658.0,1984,125.0
8986,15 Alberta St,Maribyrnong,2,845000.0,1/07/2017,PI,Jas,West Footscray,Western Metropolitan,3012.0,5058,-37.79644,144.86388,6.4,h,3,3,1,422.0,1950,109.0
8986,15 Alberta St,Maribyrnong,2,845000.0,1/07/2017,PI,Jas,West Footscray,Western Metropolitan,3012.0,5058,-37.79644,144.86388,6.4,h,3,3,1,417.0,1950,109.0
8992,5 Dakara Ct,Wyndham,2,480000.0,1/07/2017,S,hockingstuart,Wyndham Vale,Western Metropolitan,3024.0,5262,-37.89757,144.63041,27.2,h,3,3,1,743.0,1990,110.0
8996,5/257 Buckley St,Moonee Valley,1,507000.0,3/06/2017,S,Barry,Aberfeldie,Western Metropolitan,3040.0,1543,-37.75571,144.90366,7.5,u,2,2,1,0.0,1960,80.0
9003,21 Greig St,Port Phillip,1,2500000.0,3/06/2017,VB,Greg,Albert Park,Southern Metropolitan,3206.0,3280,-37.84152,144.95027,3.0,h,3,3,2,165.0,1890,148.5
9006,3 Clairmont St,Brimbank,3,787000.0,3/06/2017,S,hockingstuart,Albion,Western Metropolitan,3020.0,2185,-37.77917,144.81407,10.5,h,3,3,1,716.0,1955,111.0
9007,5 Ross St,Darebin,3,2220000.0,3/06/2017,S,Kay,Alphington,Northern Metropolitan,3078.0,2211,-37.77227,145.0284,5.7,h,4,4,2,580.0,1930,184.0
