Suburb,Address,Lattitude,Longtitude,Distance,Type,Rooms,Bedroom2,Bathroom,Landsize
Hawthorn East,41 Roseberry St,-37.82649,145.0483,6.2,h,2,2.0,1.0,223.0
Heathmont,21 Balfour Av,-37.83015,145.24171,21.3,h,5,5.0,3.0,779.0
Heathmont,4 Lee Ct,-37.82707,145.22914,21.3,h,3,3.0,1.0,715.0
Highett,13 Tennyson St,-37.95422,145.054,16.0,h,3,3.0,1.0,652.0
Highett,34 Tennyson St,-37.95457,145.05387,16.0,h,3,3.0,2.0,703.0
Highett,13 Train St,-37.94708,145.04056,16.0,h,5,5.0,2.0,506.0
Hillside,25 Castlewellan Bvd,-37.69547,144.73018000000005,18.0,h,4,4.0,2.0,2002.0
Hillside,3 Silvana Wy,-37.70388,144.75259,18.0,h,3,3.0,1.0,318.0
Hoppers Crossing,22 Roseland Cr,-37.88531,144.68431,18.4,h,3,3.0,1.0,538.0
Jacana,29 Hendricks Cr,-37.68196,144.90661,14.0,h,4,4.0,3.0,693.0
Keilor East,31 Chappell Pl,-37.7393,144.86338999999995,11.7,h,4,4.0,2.0,633.0
Keilor East,4 Limestone Av,-37.74009,144.87787,11.7,h,3,3.0,3.0,326.0
Keilor East,41 Patricia St,-37.74514,144.87313,11.7,h,4,4.0,2.0,534.0
Keilor East,15 Shelley St,-37.74127,144.86648,11.7,h,4,4.0,1.0,615.0
Keilor East,9A The Crossway,-37.74695,144.86625,11.7,h,3,3.0,2.0,292.0
Kensington,89 Stockmans Wy,-37.79244,144.92036000000004,3.4,t,2,2.0,1.0,105.0
Kew,30 Stirling St,-37.80946,145.04251000000005,5.4,h,3,3.0,1.0,372.0
Kew,37 Wellington St,-37.80926,145.0331,5.4,h,4,4.0,2.0,792.0
Kew,108 Willsmere Rd,-37.79398,145.03777,5.4,h,3,3.0,2.0,733.0
Kew East,13 Ramsay Av,-37.79639,145.04595,7.3,h,3,3.0,2.0,664.0
Kilsyth,47 Churchill Wy,-37.79682,145.30467,26.0,h,3,3.0,1.0,837.0
Kilsyth,16 Regina St,-37.80212,145.33016999999995,26.0,h,3,3.0,2.0,862.0
Lalor,11 Delmare St,-37.66958,145.02941,16.3,h,3,3.0,1.0,537.0
Maidstone,5 Ballarat Rd,-37.78865,144.88276000000005,6.4,h,2,2.0,1.0,208.0
Malvern East,46 Karma Av,-37.87939,145.0656,8.4,h,3,3.0,2.0,660.0
Malvern East,49 Tennyson St,-37.87241,145.05103,8.4,h,3,3.0,2.0,460.0
Maribyrnong,57 River St,-37.77961,144.88586999999995,4.3,h,4,4.0,2.0,650.0
McKinnon,124 Wheatley Rd,-37.90734000000001,145.03438,11.4,t,3,3.0,2.0,305.0
Melton South,18 Brennan St,-37.70484,144.57261,29.8,h,3,3.0,1.0,602.0
Mentone,2/20 Albenca St,-37.98001,145.07457,20.0,t,3,3.0,2.0,332.0
Mernda,16 Etherington Dr,-37.59827,145.07939,25.9,h,3,3.0,2.0,180.0
Mernda,5 Haig St,-37.59665,145.08876999999995,25.9,h,3,3.0,2.0,410.0
Mill Park,38A Carroll Cr,-37.6669,145.04234,17.9,h,3,3.0,1.0,290.0
Montmorency,2/50 Coventry St,-37.72266,145.12171999999995,16.2,h,3,3.0,1.0,204.0
Mount Evelyn,4 Longview Rd,-37.78495,145.3919,31.6,h,3,3.0,1.0,915.0
Mount Waverley,7 Huntingtower Cr,-37.87655,145.1401,14.2,h,4,4.0,2.0,570.0
Mount Waverley,10 Rhonda St,-37.88859,145.13335,14.2,h,4,4.0,2.0,800.0
Niddrie,59A Nolan St,-37.74103,144.8851,10.4,t,3,3.0,2.0,317.0
Nunawading,9 Patterson St,-37.82568,145.16752,15.4,h,3,3.0,1.0,757.0
Oakleigh South,41 Colin Rd,-37.91698,145.11225,15.5,h,2,2.0,1.0,697.0
Ormond,347 Koornang Rd,-37.90286,145.05425,11.4,h,3,3.0,1.0,369.0
Pascoe Vale,55 Alpine Gr,-37.72208,144.93714,8.5,h,3,3.0,1.0,546.0
Pascoe Vale,3/136 Derby St,-37.7249,144.9474,8.5,t,2,2.0,1.0,100.0
Port Melbourne,360 Howe Pde,-37.83674,144.9242,3.5,h,3,3.0,1.0,340.0
Prahran,6 Aberdeen Rd,-37.85257,145.00296,4.6,h,3,3.0,2.0,125.0
Preston,15 Albert St,-37.75049,145.02098999999995,8.4,h,3,3.0,1.0,529.0
Preston,11 Jackman St,-37.74503,145.01295,8.4,h,3,3.0,1.0,464.0
Reservoir,20 Barton St,-37.71142,145.00377,12.0,h,3,3.0,1.0,653.0
Reservoir,49 Liston Av,-37.69742,145.01604,12.0,h,4,4.0,2.0,576.0
Reservoir,19 Lucille Av,-37.69983,145.02202,12.0,h,3,3.0,1.0,586.0
Reservoir,25 Ramleh Rd,-37.70848,145.03055,12.0,h,4,4.0,2.0,743.0
Roxburgh Park,21 Rossiter Av,-37.63693,144.92581,20.6,h,3,3.0,1.0,368.0
South Melbourne,16 Mountain St,-37.83731,144.95057,1.9,h,3,3.0,1.0,128.0
South Morang,3 McArthurs Rd,-37.62292,145.09507,20.5,h,5,5.0,3.0,582.0
South Yarra,2A Albion St,-37.84315,144.98596,2.7,h,3,3.0,2.0,462.0
Spotswood,22 Cullen St,-37.82859000000001,144.87947,6.2,h,2,2.0,1.0,243.0
Springvale South,4 Lindy Ct,-37.9748,145.15213,22.2,h,3,3.0,1.0,775.0
St Albans,29 Gillespie Rd,-37.73497,144.7864,14.0,h,3,3.0,1.0,557.0
Strathmore Heights,7 Caravelle Cr,-37.71106,144.89427,8.2,h,3,3.0,1.0,534.0
Sunbury,17 Curtin Dr,-37.56279,144.7304,31.7,h,3,3.0,1.0,664.0
Sunbury,1 Plante Ct,-37.58479000000001,144.71541000000005,31.7,h,3,3.0,2.0,650.0
Sunshine North,19A Park Dr,-37.75962,144.82596,10.5,h,3,3.0,1.0,331.0
Sunshine West,3 Arnold St,-37.78651,144.81357,10.5,h,3,3.0,1.0,650.0
Surrey Hills,1 Oak St,-37.83587,145.10914,10.2,h,5,5.0,3.0,368.0
Surrey Hills,53 Park Rd,-37.83603,145.10596,10.2,h,3,3.0,2.0,1004.0
Templestowe,45 Templemore Dr,-37.75592,145.16605,15.5,h,4,4.0,2.0,779.0
Templestowe Lower,3 Artemis Ct,-37.77493,145.12547,12.4,h,4,4.0,2.0,887.0
Thornbury,27 Gooch St,-37.75802,145.00264,7.0,h,2,2.0,1.0,277.0
Truganina,7 Canary Cl,-37.83824,144.72101999999995,18.4,h,4,4.0,2.0,512.0
Vermont,84 Centre Rd,-37.83691,145.21268999999995,17.2,h,5,5.0,2.0,891.0
Vermont South,48 Coonawarra Dr,-37.85211,145.20174,17.2,h,4,4.0,2.0,784.0
Vermont South,10 Shearers Ct,-37.85995,145.18579,17.2,h,5,5.0,3.0,882.0
Vermont South,104 Weeden Dr,-37.86072,145.18489,17.2,h,5,5.0,2.0,786.0
Viewbank,11 Jedem Cl,-37.73106,145.10237,8.9,h,4,4.0,2.0,1113.0
Wantirna,6 Priscilla Ct,-37.85733,145.22616000000005,14.7,h,4,4.0,2.0,842.0
Wantirna South,79 Somes St,-37.88634,145.21601,14.7,h,5,5.0,3.0,634.0
Warrandyte,3 Speers Ct,-37.74611,145.17835,21.1,h,4,4.0,2.0,4168.0
Watsonia,3 Leafield St,-37.71209,145.0757,14.5,h,4,4.0,1.0,670.0
Werribee,29 Briardale Dr,-37.90419,144.63761,14.7,h,3,3.0,2.0,536.0
Werribee,31 Hooker Rd,-37.89513,144.64056000000005,14.7,h,3,3.0,1.0,299.0
West Footscray,27 Busch St,-37.79591,144.87595,6.4,h,4,4.0,2.0,501.0
West Footscray,11 Church St,-37.79105,144.87913999999995,6.4,h,3,3.0,2.0,427.0
West Footscray,24 Oxford St,-37.79219000000001,144.87575,6.4,h,3,3.0,1.0,160.0
West Footscray,28 Tucker St,-37.79136,144.87618999999995,6.4,h,2,2.0,1.0,332.0
Wheelers Hill,12 Erskine Cr,-37.91026,145.19298,16.7,h,4,4.0,2.0,650.0
Wheelers Hill,99 Grandview Rd,-37.9163,145.19612,16.7,h,4,4.0,3.0,649.0
Wheelers Hill,2 Rodney Cl,-37.90466,145.19433999999995,16.7,h,4,4.0,2.0,657.0
Wheelers Hill,4 Tyrone Ct,-37.92048,145.18258,16.7,h,4,4.0,2.0,875.0
Williamstown,54 Victoria St,-37.8633,144.88871,6.8,h,5,5.0,2.0,840.0
Wyndham Vale,11 Chisholm Pl,-37.88162,144.62082,27.2,h,3,3.0,2.0,300.0
Yallambie,39 Fahey Cr,-37.73022,145.08361000000005,12.7,h,4,4.0,2.0,585.0
Aberfeldie,10 Caroline St,-37.7595,144.89427,7.5,h,5,5.0,4.0,730.0
Airport West,33 Bedford St,-37.72057,144.87558,10.4,h,3,3.0,2.0,593.0
Airport West,16 Highridge Cr,-37.72739,144.88235,10.4,h,3,3.0,1.0,551.0
Albanvale,5 Hedgerow Ct,-37.74521,144.76863,14.0,h,3,3.0,1.0,619.0
Albert Park,59 Moubray St,-37.84388,144.95303,3.0,h,3,3.0,2.0,137.0
Albion,41 Adelaide St,-37.78036,144.8195,10.5,h,3,3.0,1.0,697.0
Altona Meadows,52 Spicer Bvd,-37.87941,144.76935,15.5,h,4,4.0,2.0,636.0
Altona North,35 Mahon Av,-37.82853,144.85091,9.4,h,3,3.0,1.0,667.0
Altona North,105 Third Av,-37.83224000000001,144.85299999999995,9.4,h,4,4.0,1.0,561.0
Armadale,9 Bailey Av,-37.86345,145.02454,6.3,h,4,4.0,3.0,474.0
Armadale,22 Gladstone Av,-37.86275,145.02364,6.3,h,3,3.0,1.0,230.0
Ascot Vale,13 Brisbane St,-37.77373,144.9311,4.3,t,3,3.0,2.0,231.0
Ashburton,3A Crete Av,-37.8696,145.0866,10.2,h,3,3.0,1.0,407.0
Ashburton,20 Eleanor St,-37.8614,145.08436,10.2,h,3,3.0,1.0,648.0
Balwyn,12 Belmore Rd,-37.80199,145.06486,7.9,h,5,5.0,5.0,621.0
Balwyn North,85 Clifton St,-37.79241,145.10445,9.7,h,4,4.0,2.0,629.0
Bayswater,85 Begonia Av,-37.85002,145.25964,23.2,h,3,3.0,2.0,782.0
Bayswater North,4 David Cl,-37.82534,145.29921000000004,23.2,h,3,3.0,2.0,931.0
Bayswater North,8 Skye Ct,-37.82391,145.30266,23.2,h,3,3.0,2.0,482.0
Beaumaris,9A Comas Rd,-37.97316,145.04041999999995,17.3,h,3,3.0,2.0,335.0
Bentleigh,3 Bendigo Av,-37.92508,145.03606000000005,11.4,h,5,5.0,2.0,590.0
Bentleigh,14 Delhi St,-37.92588,145.04808,11.4,h,4,4.0,3.0,623.0
Bentleigh East,316 Chesterville Rd,-37.93574,145.06169,13.8,h,2,2.0,1.0,597.0
Bentleigh East,9 Vine Ct,-37.91608,145.05715,13.8,h,4,4.0,2.0,400.0
Berwick,13 Ridge Rd,-38.03383,145.36314,35.2,h,3,3.0,2.0,957.0
Black Rock,3/3 First St,-37.97676,145.01851000000005,17.3,u,3,3.0,2.0,749.0
Blackburn,3/33 Glen Ebor Av,-37.82151,145.16138999999995,13.4,h,3,3.0,1.0,1271.0
Blackburn North,31 Primula St,-37.80425,145.14477,13.4,h,5,5.0,2.0,602.0
Blackburn North,101 Shafer Rd,-37.80505,145.14919,13.4,h,4,4.0,2.0,582.0
Blackburn South,144 Middleborough Rd,-37.84378,145.13407,13.4,h,4,4.0,2.0,727.0
Bonbeach,37 Mernda Av,-38.06866,145.12677,27.0,h,3,3.0,2.0,572.0
Box Hill,2/8 Simpsons Rd,-37.8179,145.1341,10.9,u,2,2.0,1.0,84.0
Brighton East,86 Glencairn Av,-37.92427,145.02003,10.3,h,5,5.0,3.0,626.0
Broadmeadows,12 Merricks St,-37.6798,144.90936000000005,14.0,h,3,3.0,1.0,580.0
Brooklyn,1 Brack Av,-37.8227,144.84094,6.4,h,3,3.0,2.0,738.0
Brunswick,281 Albion St,-37.75992,144.95664,5.2,h,3,3.0,1.0,360.0
Brunswick,232 Brunswick Rd,-37.77695,144.95785,5.2,h,3,3.0,1.0,212.0
Brunswick,146 Donald St,-37.75877,144.97316,5.2,h,3,3.0,1.0,331.0
Brunswick,15 Eveline St,-37.77081,144.96318,5.2,h,4,4.0,2.0,278.0
Brunswick,43 Mitchell St,-37.75883,144.96749,5.2,h,4,4.0,1.0,518.0
Brunswick,22 Stanley St,-37.76296,144.97239,5.2,h,4,4.0,2.0,461.0
Brunswick East,20 Glenmorgan St,-37.76321,144.97836999999996,4.0,h,2,2.0,1.0,186.0
Brunswick East,2/162 Lygon St,-37.77315,144.97161,4.0,u,2,2.0,1.0,186.0
Brunswick West,30 Cornwall St,-37.75744,144.94945,5.2,h,3,3.0,1.0,399.0
Brunswick West,3 Temple St,-37.76563,144.94111,5.2,h,3,3.0,1.0,218.0
Bulleen,12 Ralph St,-37.77352,145.09843999999995,10.8,h,4,4.0,2.0,650.0
Bulleen,12 Rocklea Rd,-37.76823,145.08103,10.8,h,3,3.0,2.0,697.0
Bundoora,219 Greenwood Dr,-37.70762,145.07179,12.1,h,3,3.0,1.0,586.0
Burnside Heights,16 Stanthorp St,-37.73244,144.75669,14.8,h,3,3.0,2.0,419.0
Burwood East,3 Sugarloaf Cl,-37.85777,145.14009,14.7,h,3,3.0,1.0,189.0
Camberwell,15 Tyne St,-37.84578,145.08436,7.7,h,4,4.0,2.0,905.0
Camberwell,3 Wiringa Av,-37.83825,145.08163000000005,7.7,h,5,5.0,2.0,768.0
Carnegie,52 Tranmere Av,-37.89184,145.06056,10.1,h,4,4.0,2.0,627.0
Carnegie,12/40 Woorayl St,-37.88642,145.05979,10.1,u,1,1.0,1.0,2048.0
Caroline Springs,3 Salford La,-37.73917,144.72874,14.8,h,3,3.0,1.0,238.0
Cheltenham,5 Alice St,-37.97462,145.07906,17.9,h,3,3.0,2.0,603.0
Cheltenham,139 Park Rd,-37.96488,145.05276,17.9,h,3,3.0,1.0,566.0
Cheltenham,53 Primrose Av,-37.95656,145.06926,17.9,t,3,3.0,2.0,138.0
Cheltenham,72 Wilson St,-37.9583,145.06041000000005,17.9,h,3,3.0,2.0,534.0
Cheltenham,53 Wingrove St,-37.95272,145.06573,17.9,h,4,4.0,2.0,585.0
Clayton South,4 Wannan Ct,-37.94146,145.11121,17.5,h,3,3.0,1.0,602.0
Coburg,13 Shackell St,-37.74234000000001,144.95169,6.7,h,4,4.0,2.0,343.0
Coburg,17 Sutherland St,-37.73913,144.96086,6.7,h,3,3.0,1.0,491.0
Craigieburn,5 Blackbird Tce,-37.57383,144.92424,20.6,h,4,4.0,2.0,771.0
Craigieburn,111 Hanson Rd,-37.58905,144.93658,20.6,h,4,4.0,2.0,630.0
Craigieburn,9 Huntingfield St,-37.58364,144.90804,20.6,h,4,4.0,2.0,294.0
Craigieburn,328 Waterview Bvd,-37.57869,144.91069,20.6,h,3,3.0,2.0,448.0
Croydon,11 Aminga Ct,-37.78297,145.28774,23.0,h,3,3.0,1.0,850.0
Croydon,6 Webster Av,-37.79773,145.26956,23.0,h,5,5.0,3.0,857.0
Deer Park,1 Christie St,-37.77224,144.77381,14.8,h,3,3.0,1.0,562.0
Delahey,4 Adina Pl,-37.71046,144.77043,18.0,h,3,3.0,2.0,528.0
Delahey,7 Shale Ct,-37.72438,144.7655,18.0,h,3,3.0,2.0,469.0
Derrimut,1 Sinclair Grn,-37.78763,144.75963000000004,14.7,h,4,4.0,2.0,516.0
Diamond Creek,37 Brownlow Dr,-37.65972,145.159,21.8,h,4,4.0,3.0,1001.0
Doncaster,104 Ayr St,-37.77871,145.10356000000004,12.4,h,4,4.0,3.0,730.0
Doncaster East,21 Gaudion Rd,-37.77472,145.15197,14.3,h,4,4.0,2.0,664.0
Doncaster East,8 Rowallan Ct,-37.78628,145.1667,14.3,h,5,5.0,2.0,659.0
Donvale,128 Mitcham Rd,-37.79937,145.18164,16.1,u,3,3.0,2.0,294.0
Doreen,11 Rove La,-37.60835,145.12073,25.9,h,2,2.0,1.0,184.0
Edithvale,77 Fraser Av,-38.03804,145.11728,27.0,h,3,3.0,1.0,441.0
Edithvale,107 Kinross Av,-38.03288,145.11678,27.0,h,3,3.0,1.0,560.0
Epping,7 Centurion Ct,-37.64206,145.03703000000004,19.6,h,3,3.0,2.0,716.0
Epping,376 Dalton Rd,-37.65843,145.03091,19.6,h,3,3.0,1.0,534.0
Epping,2 Dransfield Wy,-37.63854,145.05178999999995,19.6,h,3,3.0,1.0,521.0
Essendon,66 Roberts St,-37.74903,144.89924,7.5,h,3,3.0,1.0,795.0
Fawkner,13 Lorne St,-37.7166,144.97665,13.1,h,4,4.0,3.0,308.0
Ferntree Gully,14 Hancock Dr,-37.89335,145.27924,24.8,h,3,3.0,2.0,640.0
Ferntree Gully,27 Malua Rd,-37.87101,145.26641999999995,24.8,h,2,2.0,1.0,733.0
Fitzroy,138 Cecil St,-37.79451,144.98208,2.1,h,3,3.0,1.0,155.0
Fitzroy,32 Cecil St,-37.79395,144.97698,2.1,h,2,2.0,1.0,125.0
Fitzroy North,397 Rae St,-37.78305,144.97997,3.6,h,3,3.0,2.0,175.0
Flemington,18 Shields St,-37.78749000000001,144.93203,3.4,h,2,2.0,1.0,193.0
Flemington,2/121 Wellington St,-37.783,144.93204,3.4,u,2,2.0,1.0,807.0
Forest Hill,14 Box Av,-37.84362,145.16976,15.4,h,4,4.0,2.0,653.0
Forest Hill,14 Hampshire Rd,-37.84137,145.17911999999995,15.4,h,4,4.0,1.0,607.0
Frankston,10 Plover Cl,-38.14738,145.16653,38.0,h,3,3.0,1.0,586.0
Frankston South,70 Derinya Dr,-38.17488,145.1234,38.0,h,4,4.0,2.0,2716.0
Gladstone Park,17 Payne St,-37.68641,144.88487,12.9,h,3,3.0,1.0,534.0
Glen Huntly,4/135 Grange Rd,-37.89154,145.04483000000005,10.1,u,1,1.0,1.0,100.0
Glen Iris,2 Grandview Av,-37.84967,145.08388,7.3,h,3,3.0,2.0,374.0
Glen Waverley,58 Cambridge Dr,-37.89231,145.15141,16.7,h,4,4.0,2.0,653.0
Glen Waverley,8 Edith St,-37.87376,145.15238,16.7,h,3,3.0,1.0,984.0
Glen Waverley,9 Finton Cl,-37.8893,145.18747,16.7,h,4,4.0,2.0,694.0
Glen Waverley,16 Rhodes Dr,-37.88551,145.17559,16.7,h,4,4.0,2.0,740.0
Glenroy,152 Glenroy Rd,-37.70542,144.92263,11.2,h,3,3.0,1.0,672.0
Glenroy,9 Hartington St,-37.70072,144.91662,11.2,h,3,3.0,2.0,913.0
Glenroy,17 Patrick St,-37.71389,144.92158999999995,11.2,h,2,2.0,1.0,718.0
Greensborough,6 Pembroke St,-37.69443,145.11245,16.1,h,3,3.0,1.0,840.0
Hampton,132 Ludstone St,-37.93492,145.01758,13.8,h,4,4.0,1.0,800.0
Hampton,36 May St,-37.937,145.01169,13.8,t,4,4.0,3.0,360.0
Hampton,4 The Avenue,-37.92983,145.00167,13.8,h,4,4.0,2.0,683.0
Hampton East,10 Wickham Rd,-37.94312,145.0244,13.8,h,4,4.0,1.0,700.0
Hawthorn East,29 Fairmount Rd,-37.83543,145.04606,6.2,h,3,3.0,2.0,848.0
Heidelberg,6 Clyde Ct,-37.74821,145.06933,8.9,h,3,3.0,1.0,528.0
Heidelberg Heights,219 Waiora Rd,-37.73098,145.06043,8.8,h,3,3.0,2.0,604.0
Highett,17 Nicol St,-37.94964,145.02753,16.0,h,4,4.0,3.0,616.0
Hoppers Crossing,1 Albion Ct,-37.85152,144.70802,18.4,h,3,3.0,2.0,913.0
Hoppers Crossing,5 Davie Cr,-37.86866,144.69356000000005,18.4,h,3,3.0,1.0,635.0
Hoppers Crossing,24 Don Av,-37.87373,144.69131000000004,18.4,h,4,4.0,2.0,572.0
Hoppers Crossing,6 Moffatt Cr,-37.87695,144.69953,18.4,h,3,3.0,2.0,700.0
Huntingdale,33 Beauford St,-37.90823,145.10851,12.3,h,3,3.0,2.0,622.0
Ivanhoe East,13 York Av,-37.7709,145.05676,7.8,h,4,4.0,2.0,585.0
Jacana,14 Gavin St,-37.68775,144.90941999999995,14.0,h,3,3.0,1.0,593.0
Kealba,216 Sunshine Av,-37.73522,144.82044,14.0,h,3,3.0,1.0,554.0
Keilor Downs,10 Wexford Ct,-37.72056,144.80825,15.5,h,3,3.0,2.0,850.0
Keilor East,86 Milleara Rd,-37.7356,144.86479,11.7,h,3,3.0,1.0,610.0
Keilor East,21 Phillip Rd,-37.7482,144.86924,11.7,h,4,3.0,1.0,185.0
Keilor East,41 Roberts St,-37.75046,144.8653,11.7,h,3,3.0,1.0,624.0
Kew,38 Belmont Av,-37.80526,145.04294,5.4,h,4,4.0,2.0,399.0
Kew,14 Carson St,-37.80969,145.01967,5.4,h,3,3.0,1.0,780.0
Kew,11/26 Edgevale Rd,-37.81439,145.04237,5.4,t,2,2.0,1.0,2835.0
Kew,54 Kent St,-37.80442,145.04085,5.4,h,3,3.0,2.0,275.0
Kew,16 Scott St,-37.81202,145.04217,5.4,h,2,2.0,1.0,284.0
Kew East,25 Minogue St,-37.79032,145.05408,7.3,h,6,6.0,2.0,697.0
Keysborough,7 Allawah Cl,-37.98433,145.17041,25.2,h,3,3.0,1.0,533.0
Lalor,8 Bataan Ct,-37.66276,145.03073999999995,16.3,h,4,4.0,2.0,541.0
Lalor,65 Huskisson Av,-37.6605,145.01218,16.3,h,3,3.0,1.0,533.0
Malvern,101 Stanhope St,-37.85892,145.03731000000005,5.9,h,3,3.0,2.0,395.0
Maribyrnong,19 Merlyn St,-37.78486,144.88616000000005,4.3,h,2,2.0,1.0,488.0
Meadow Heights,13 Haddon Ct,-37.65826,144.92538000000005,17.4,h,8,8.0,3.0,1063.0
Melton,118 Barries Rd,-37.68755,144.56887,31.7,h,3,3.0,1.0,362.0
Melton West,1 Lincoln Wy,-37.67363,144.55888000000004,31.7,h,4,4.0,1.0,675.0
Melton West,24 Marlo Dr,-37.66869000000001,144.55666000000005,31.7,h,3,3.0,2.0,524.0
Mentone,6 Blackwood Av,-37.98227,145.08133999999995,20.0,h,3,3.0,2.0,520.0
Mill Park,4 Vain Cl,-37.67121,145.06246000000004,17.9,h,3,3.0,1.0,345.0
Mitcham,1 Dunlavin Rd,-37.80961,145.1847,17.2,h,4,4.0,2.0,481.0
Mitcham,2 Hardwood Ct,-37.81153,145.1855,17.2,h,5,5.0,2.0,588.0
Mitcham,2/491 Mitcham Rd,-37.82863,145.19506,17.2,h,3,3.0,2.0,327.0
Moonee Ponds,8 Pattison St,-37.76996,144.93466,6.2,h,3,3.0,1.0,619.0
Mooroolbark,4 Bulga St,-37.77403,145.30445,26.5,h,3,3.0,2.0,940.0
Mount Waverley,2 Ormiston St,-37.86301,145.14145,14.2,h,4,4.0,2.0,664.0
Mount Waverley,34 Park La,-37.88061,145.12448999999995,14.2,h,3,3.0,1.0,718.0
Mount Waverley,8 Susan Ct,-37.86445,145.12538,14.2,h,4,4.0,2.0,692.0
Mulgrave,12 Brookland Ct,-37.93173,145.19475,18.8,h,4,4.0,2.0,914.0
Mulgrave,9 Caledonia Cr,-37.93041,145.16024,18.8,h,3,3.0,2.0,843.0
Mulgrave,5 Lola St,-37.92914,145.17372,18.8,h,5,5.0,3.0,654.0
Mulgrave,25 Rupert Dr,-37.93271,145.17792,18.8,h,3,3.0,1.0,656.0
Murrumbeena,21 Reid St,-37.90584000000001,145.0725,10.1,h,3,3.0,1.0,586.0
New Gisborne,71 Hamilton Rd,-37.45392,144.58864,48.1,h,5,5.0,3.0,44500.0
Newport,32 Agg St,-37.84332,144.87718,6.2,h,2,2.0,1.0,343.0
Newport,65 Speight St,-37.84259,144.8749,6.2,h,3,3.0,1.0,344.0
Niddrie,1 Cuthbert St,-37.7361,144.88306,10.4,h,2,2.0,1.0,352.0
North Melbourne,5 Hardwicke St,-37.7983,144.94687,1.8,h,2,2.0,1.0,1044.0
Northcote,19 Charles St,-37.77651,144.99074,5.3,h,3,3.0,2.0,184.0
Northcote,271 Heidelberg Rd,-37.78398,145.01124,5.3,h,2,2.0,1.0,320.0
Northcote,61 Henry St,-37.77171,144.99565,5.3,h,4,4.0,2.0,344.0
Northcote,23 Park St,-37.7754,144.99275,5.3,h,2,2.0,1.0,145.0
Northcote,39 Winifred St,-37.76898,144.9858,5.3,h,4,4.0,2.0,264.0
Notting Hill,25 Bingley Av,-37.90556,145.1486,16.7,h,3,3.0,1.0,530.0
Oak Park,2 Grevillia Rd,-37.72123,144.92614,11.2,h,2,2.0,1.0,742.0
Oak Park,27 Station Rd,-37.71467,144.91997,11.2,t,3,3.0,2.0,220.0
Oakleigh,68 Haughton Rd,-37.90584000000001,145.09495,12.3,h,3,3.0,1.0,692.0
Oakleigh East,60 Highland Av,-37.90638,145.11733,12.3,h,3,3.0,2.0,847.0
Oakleigh South,28 Beryl Av,-37.9212,145.09125,15.5,h,4,4.0,2.0,771.0
Ormond,28 Garfield Av,-37.90433,145.05163000000005,11.4,h,4,4.0,2.0,590.0
Ormond,45 Holloway St,-37.90205,145.04959,11.4,h,3,3.0,1.0,737.0
Ormond,8/14 Lillimur Rd,-37.9027,145.04159,11.4,t,3,3.0,2.0,1606.0
Plumpton,9 Remy Av,-37.71429000000001,144.72492,23.8,h,4,4.0,2.0,477.0
Port Melbourne,136 Clark St,-37.83452,144.93586000000005,3.5,h,3,3.0,1.0,293.0
Port Melbourne,61 Heath St,-37.83526,144.94423,3.5,h,3,3.0,1.0,112.0
Prahran,7 MacKay St,-37.84969,145.00056999999995,4.6,t,3,3.0,2.0,15.0
Preston,97 Albert St,-37.74103,145.02289,8.4,h,3,3.0,1.0,830.0
Preston,21 Emerald St,-37.74305,145.01811999999995,8.4,h,3,3.0,1.0,493.0
Preston,340 Plenty Rd,-37.74283,145.0086,8.4,h,4,4.0,1.0,678.0
Reservoir,93 Arundel Av,-37.69618,145.01289,12.0,h,3,3.0,1.0,695.0
Reservoir,11 Duffy St,-37.7104,145.00717,12.0,h,3,3.0,1.0,237.0
Reservoir,42 Gisborne Cr,-37.7183,145.02253000000005,12.0,h,3,3.0,1.0,725.0
Reservoir,9 Marchant Av,-37.71556,145.01129,12.0,h,4,4.0,2.0,650.0
Reservoir,5 Mendip Rd,-37.72318,145.01556000000005,12.0,h,3,3.0,1.0,464.0
Reservoir,32 Moira Av,-37.69583,144.98056,12.0,h,4,4.0,2.0,534.0
Reservoir,19 Smith St,-37.70176,145.0118,12.0,h,5,5.0,2.0,892.0
Reservoir,57 Yarra Av,-37.71922,145.01806000000005,12.0,h,3,3.0,1.0,633.0
Reservoir,20 York St,-37.72765,144.98953,12.0,h,3,3.0,1.0,667.0
Richmond,201/77 Abinger St,-37.82009,145.0038,2.4,u,1,1.0,1.0,4425.0
Richmond,8 Hunter St,-37.81981,145.00538999999995,2.4,h,3,3.0,1.0,300.0
Ringwood,98 Wonga Rd,-37.79053,145.2472,19.9,h,4,4.0,2.0,657.0
Ringwood North,1 Heape Wy,-37.78958,145.23886000000005,19.9,h,5,5.0,3.0,649.0
Rosanna,20 Rhonda St,-37.74738,145.07698,8.9,h,3,3.0,1.0,648.0
Rosanna,57 Ruthven St,-37.72998,145.06134,8.9,h,3,3.0,1.0,690.0
Roxburgh Park,11 Grenville Tce,-37.62191,144.92158,20.6,h,3,3.0,2.0,245.0
Sandringham,4/388 Bluff Rd,-37.94723,145.02268,15.2,t,4,4.0,2.0,173.0
Seddon,201 Buckley St,-37.80257,144.88811,5.1,h,2,2.0,1.0,298.0
South Melbourne,95 Bank St,-37.83281,144.96633,1.9,h,2,2.0,1.0,128.0
South Melbourne,97 Park St,-37.83401,144.96653999999995,1.9,t,2,2.0,2.0,336.0
